CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
03360646000178,Samplas Industria E Comercio De Plasticos Ltda.,Indústria,3.Pequena,Fabricação de artefatos de material plástico para outros usos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SAMPLAS INDUSTRIA E COMERCIO DE PLASTICOS LTDA.,INDÚSTRIA,Fabricacao de artefatos de material plastico para outros usos nao especificados anteriormente,DEMAIS,Arapiraca,3360646000178.0,,2229-3/99,2229399.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
03418733000139,Igramal Industria De Granitos E Marmores Ltda,Indústria,3.Pequena,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,IGRAMAL INDUSTRIA DE GRANITOS E MARMORES LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",PEQUENO PORTE,Maceió,3418733000139.0,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
03513308000129,Dekor Art Comercial Ltda,Indústria,4.Micro,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",Migração,True,False,False,SOMENTE SESI,1,ATIVA,DEKOR ART COMERCIAL LTDA,INDÚSTRIA,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",MICRO EMPRESA,Maceió,3513308000129.0,,2391-5/03,2391503.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
03636036001630,Asa Branca Indl. Coml. E Importadora Ltda,Indústria,4.Micro,"Preservação de peixes, crustáceos e moluscos",Migração,True,False,False,SOMENTE SESI,1,ATIVA,ASA BRANCA INDL. COML. E IMPORTADORA LTDA,INDÚSTRIA,"Preservacao de peixes, crustaceos e moluscos",DEMAIS,Arapiraca,3636036001630.0,,1020-1/01,1020101.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
03657005000180,Industria E Comercio De Agua Mineral Anadiense Ltda,Indústria,4.Micro,Fabricação de águas envasadas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,INDUSTRIA E COMERCIO DE AGUA MINERAL ANADIENSE LTDA,INDÚSTRIA,Fabricacao de aguas envasadas,DEMAIS,Anadia,3657005000180.0,,1121-6/00,1121600.0,11.0,C,Industria de transformacao,Bebidas,True,False,SIM,NÃO ATENDIDA,True
03722728000115,Engenharq Ltda,Industria | Indústria,1.Grande,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,ENGENHARQ LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,3722728000115.0,3722728000115.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
03767250000140,Hidrametal Ltda,Indústria,3.Pequena,"Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas",Migração,True,False,False,SOMENTE SESI,1,ATIVA,HIDRAMETAL LTDA,INDÚSTRIA,"Fabricacao de equipamentos hidraulicos e pneumaticos, pecas e acessorios, exceto valvulas",PEQUENO PORTE,Maceió,3767250000140.0,,2812-7/00,2812700.0,28.0,C,Industria de transformacao,Maquinas e equipamentos,True,False,SIM,NÃO ATENDIDA,True
03814734000100,Magenta Grafica E Editora Ltda,Indústria,4.Micro,Impressão de material para outros usos,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MAGENTA GRAFICA E EDITORA LTDA,INDÚSTRIA,Impressao de material para outros usos,MICRO EMPRESA,Maceió,3814734000100.0,,1813-0/99,1813099.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True
03910880000121,Maucon Construcoes Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,MAUCON CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,3910880000121.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
03921745000181,Jbr Pneus Comercio E Servicos Ltda,Indústria,3.Pequena,Serviços de borracharia para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,ATIVA,JBR PNEUS COMERCIO E SERVICOS LTDA,INDÚSTRIA,Servicos de borracharia para veiculos automotores,DEMAIS,Maceió,3921745000181.0,3921745000181.0,4520-0/06,4520006.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True
03951809000510,Petrosynergy Ltda,Indústria,3.Pequena,Extração de petróleo e gás natural,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,PETROSYNERGY LTDA,INDÚSTRIA,Extracao de petroleo e gas natural,DEMAIS,Maceió,3951809000510.0,3951809000510.0,0600-0/01,600001.0,6.0,B,Industria extrativa,Extracao de petroleo e gas natural,True,False,SIM,NÃO ATENDIDA,True
03965700000109,Cooperativa De Trabalho Dos Produtores Do Bonifacio Ltda,Indústria,3.Pequena,"Fabricação de farinha de milho e derivados, exceto óleos de milho",Migração,True,False,False,SOMENTE SESI,1,ATIVA,COOPERATIVA DE TRABALHO DOS PRODUTORES DO BONIFACIO LTDA,INDÚSTRIA,"Fabricacao de farinha de milho e derivados, exceto oleos de milho",DEMAIS,Palmeira dos Índios,3965700000109.0,3965700000109.0,1064-3/00,1064300.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
04012882000166,Acquapocos - Perfuracao De Pocos De Agua Ltda,Indústria,2.Média,Perfuração e construção de poços de água,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ACQUAPOCOS - PERFURACAO DE POCOS DE AGUA LTDA,INDÚSTRIA,Perfuracao e construcao de pocos de agua,PEQUENO PORTE,Maceió,4012882000166.0,,4399-1/05,4399105.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
04224419000188,N B Dos Santos Aluminios,Indústria,4.Micro,Fabricação de artigos de metal para uso doméstico e pessoal,Migração,True,False,False,SOMENTE SESI,1,ATIVA,N B DOS SANTOS ALUMINIOS,INDÚSTRIA,Fabricacao de artigos de metal para uso domestico e pessoal,PEQUENO PORTE,Arapiraca,4224419000188.0,,2593-4/00,2593400.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True
04287461000148,Unicon Construcoes Ltda,Industria,4.Micro,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,UNICON CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Santana do Ipanema,,4287461000148.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
04287896000192,Ronaldo De Oliveira Silva & Cia Ltda,Industria,3.Pequena,"Fabricação de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Migração,False,True,False,SOMENTE SENAI,1,ATIVA,RELEVO PRE-MOLDADOS E CONSTRUCOES LTDA,INDÚSTRIA,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",PEQUENO PORTE,Limoeiro de Anadia,,4287896000192.0,2330-3/99,2330399.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
04426278000186,Agropecuaria Industrial Alba Ltda,Industria,4.Micro,Fabricação de laticínios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,AGROPECUARIA INDUSTRIAL ALBA LTDA,INDÚSTRIA,Fabricacao de laticinios,MICRO EMPRESA,Viçosa,,4426278000186.0,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
04493020000100,Concrenorte - Concreto Do Nordeste Ltda.,Industria | Indústria,3.Pequena,Fabricação de artefatos de cimento para uso na construção,Migração,True,True,True,SESI + SENAI,2,ATIVA,CONCRENORTE - CONCRETO DO NORDESTE LTDA.,INDÚSTRIA,Fabricacao de artefatos de cimento para uso na construcao,DEMAIS,Arapiraca,4493020000100.0,4493020000100.0,2330-3/02,2330302.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
04522379000665,Qualicoco Ltda,Industria,2.Média,Fabricação de conservas de frutas,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,QUALICOCO LTDA,INDÚSTRIA,Fabricacao de conservas de frutas,DEMAIS,Barra de São Miguel,4522379000665.0,4522379000665.0,1031-7/00,1031700.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
04583137000177,Solida Engenharia Ltda,Industria,1.Grande,Construção de edifícios,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,SOLIDA ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,4583137000177.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
04590305000151,Construtora Mogno Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CONSTRUTORA MOGNO LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,,4590305000151.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
04601397010271,Brisanet Servicos De Telecomunicacoes S.a.,Industria,3.Pequena,Serviços de comunicação multimídia - SCM,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,BRISANET SERVICOS DE TELECOMUNICACOES S.A.,INDÚSTRIA,Servicos de comunicacao multimidia - scm,DEMAIS,Maceió,,4601397010271.0,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
04663874000180,Ensima Solucoes Ambientais E Tecnologicas Ltda,Indústria,4.Micro,Serviços de engenharia,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ENSIMA SOLUCOES AMBIENTAIS E TECNOLOGICAS LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,4663874000180.0,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True
04667933000198,Campos Engenharia Ltda,Industria,4.Micro,Obras de terraplenagem,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CAMPOS ENGENHARIA LTDA,INDÚSTRIA,Obras de terraplenagem,DEMAIS,Maceió,,4667933000198.0,4313-4/00,4313400.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
04735979000105,Omena E Lima Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,Migração,True,False,False,SOMENTE SESI,1,ATIVA,OMENA E LIMA LTDA,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,MICRO EMPRESA,Maceió,4735979000105.0,,1091-1/00,1091100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
04769851000154,Erivaldo Da Costa,Indústria,4.Micro,Fabricação de outros produtos de metal não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ERIVALDO DA COSTA,INDÚSTRIA,Fabricacao de outros produtos de metal nao especificados anteriormente,MICRO EMPRESA,Arapiraca,4769851000154.0,,2599-3/99,2599399.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True
04821392000100,Weldservice Ltda,Industria,3.Pequena,"SERVIÇOS DE USINAGEM, TORNEARIA E SOLDA",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,WELDSERVICE LTDA,INDÚSTRIA,"Servicos de usinagem, tornearia e solda",PEQUENO PORTE,Maceió,,4821392000100.0,2539-0/00,2539000.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True
04869169000214,Fertial-fertilizantes De Alagoas Ltda,Indústria,2.Média,"FABRICAÇÃO DE ADUBOS E FERTILIZANTES, EXCETO ORGANOMINERAIS",Proposta,True,False,False,SOMENTE SESI,1,ATIVA,FERTIAL-FERTILIZANTES DE ALAGOAS LTDA,INDÚSTRIA,"Fabricacao de adubos e fertilizantes, exceto organominerais",DEMAIS,Maceió,4869169000214.0,4869169000214.0,2013-4/02,2013402.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
04918610000120,Sao Luiz Industria E Comercio De Alimentos Ltda,Indústria,3.Pequena,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,SAO LUIZ INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,PEQUENO PORTE,Arapiraca,4918610000120.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
05097317000101,Fazenda Timbauba Industria E Comercio Ltda,Indústria,3.Pequena,Fabricação de laticínios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,FAZENDA TIMBAUBA INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,Fabricacao de laticinios,PEQUENO PORTE,Cacimbinhas,5097317000101.0,,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
05132476000108,Proteica Alimentos Limitada,Indústria,3.Pequena,Fabricação de alimentos para animais,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PROTEICA ALIMENTOS LIMITADA,INDÚSTRIA,Fabricacao de alimentos para animais,DEMAIS,Arapiraca,5132476000108.0,5132476000108.0,1066-0/00,1066000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
05158542000291,Central Acucareira Usina Santa Maria S/a - Em Recuperacao Judicial,Indústria,1.Grande,Fabricação de açúcar em bruto,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,CENTRAL ACUCAREIRA USINA SANTA MARIA S/A - EM RECUPERACAO JUDICIAL,INDÚSTRIA,Fabricacao de acucar em bruto,DEMAIS,Porto Calvo,5158542000291.0,,1071-6/00,1071600.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
05204509000170,Joplas Industrial Ltda,Industria,3.Pequena,Fabricação de laminados planos e tubulares de material plástico,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,JOPLAS INDUSTRIAL LTDA,INDÚSTRIA,Fabricacao de laminados planos e tubulares de material plastico,DEMAIS,Marechal Deodoro,,5204509000170.0,2221-8/00,2221800.0,22.0,C,Industria de transformacao,Borracha e material plastico,True,False,SIM,NÃO ATENDIDA,True
05208211002505,In Haus Industrial E Servicos De Logistica S/a,Industria,2.Média,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",Migração,False,True,False,SOMENTE SENAI,1,ATIVA,IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,INDÚSTRIA,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",DEMAIS,Marechal Deodoro,5208211002505.0,5208211002505.0,4322-3/02,4322302.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
05211421000185,Unipocos E Usinagem Ltda,Indústria,4.Micro,Perfuração e construção de poços de água,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,UNIPOCOS E USINAGEM LTDA,INDÚSTRIA,Perfuracao e construcao de pocos de agua,PEQUENO PORTE,Rio Largo,5211421000185.0,,4399-1/05,4399105.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
05232382000100,Aguas Minerais Do Nordeste Ltda,Indústria,2.Média,Extração de outros minerais não-metálicos não especificados anteriormente,Migração,True,False,False,SOMENTE SESI,1,ATIVA,AGUAS MINERAIS DO NORDESTE LTDA,INDÚSTRIA,Extracao de outros minerais nao metalicos nao especificados anteriormente,PEQUENO PORTE,Maceió,5232382000100.0,,0899-1/99,899199.0,8.0,B,Industria extrativa,Extracao de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True
05382505000181,"Art-nor Aratrop Nordeste Industrial, Comercial, Importadora E Exportadora Ltda.",Indústria,4.Micro,Fabricação de aditivos de uso industrial,Migração,True,False,False,SOMENTE SESI,1,ATIVA,"ART-NOR ARATROP NORDESTE INDUSTRIAL, COMERCIAL, IMPORTADORA E EXPORTADORA LTDA.",INDÚSTRIA,Fabricacao de aditivos de uso industrial,DEMAIS,Murici,5382505000181.0,,2093-2/00,2093200.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
05383352000197,Celso Luiz Vidal De Negreiros Piatti,Industria | Indústria,4.Micro,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",Proposta,True,True,True,SESI + SENAI,2,ATIVA,CELSO LUIZ VIDAL DE NEGREIROS PIATTI,INDÚSTRIA,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",MICRO EMPRESA,Maceió,5383352000197.0,5383352000197.0,1412-6/02,1412602.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
05417572000194,Ww Industria Mecanica Ltda,Indústria,4.Micro,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",Migração,True,False,False,SOMENTE SESI,1,ATIVA,WW INDUSTRIA MECANICA LTDA,INDÚSTRIA,"Fabricacao de motores e turbinas, pecas e acessorios, exceto para avioes e veiculos rodoviarios",PEQUENO PORTE,Maceió,5417572000194.0,,2811-9/00,2811900.0,28.0,C,Industria de transformacao,Maquinas e equipamentos,True,False,SIM,NÃO ATENDIDA,True
05439866000117,R W Alves,Industria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,False,True,False,SOMENTE SENAI,1,ATIVA,R W ALVES,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,,5439866000117.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
05439911000133,Usitec Servicos E Comercio Ltda,Industria | Indústria,4.Micro,"SERVIÇOS DE USINAGEM, TORNEARIA E SOLDA",Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,USITEC SERVICOS E COMERCIO LTDA,INDÚSTRIA,"Servicos de usinagem, tornearia e solda",PEQUENO PORTE,Maceió,5439911000133.0,5439911000133.0,2539-0/00,2539000.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True
05467621000101,Wedical Industria E Comercio Ltda,Indústria,4.Micro,"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal",Migração,True,False,False,SOMENTE SESI,1,ATIVA,WEDICAL INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,"Fabricacao de cosmeticos, produtos de perfumaria e de higiene pessoal",PEQUENO PORTE,Igaci,5467621000101.0,5467621000101.0,2063-1/00,2063100.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True
05515590000109,Agropecuaria Novo Horizonte Ltda,Industria,4.Micro,Fabricação de laticínios,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,AGROPECUARIA NOVO HORIZONTE LTDA,INDÚSTRIA,Fabricacao de laticinios,PEQUENO PORTE,Chã Preta,,5515590000109.0,1052-0/00,1052000.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
05539303000109,Sorvetes Kinata Ltda,Industria | Indústria,4.Micro,Fabricação de sorvetes e outros gelados comestíveis,Proposta,True,True,True,SESI + SENAI,2,ATIVA,SORVETES KINATA LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,PEQUENO PORTE,Maceió,5539303000109.0,5539303000109.0,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
05550193000178,Usiman Servicos & Engenharia Ltda,Indústria,4.Micro,Fabricação de estruturas metálicas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,USIMAN SERVICOS & ENGENHARIA LTDA,INDÚSTRIA,Fabricacao de estruturas metalicas,MICRO EMPRESA,Maceió,5550193000178.0,,2511-0/00,2511000.0,25.0,C,Industria de transformacao,Produtos de metal (exceto maquinas),True,False,SIM,NÃO ATENDIDA,True
05582326000198,Elo Engenharia Ltda,Industria | Indústria,4.Micro,Construção de edifícios,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,ELO ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,5582326000198.0,5582326000198.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
05605339000135,Claudoval Barbosa De Melo-panificacao,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MANA PADARIA PREMIUM LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,5605339000135.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
