CNPJ,Razão Social,Categoria,Porte,CNAE,Origem da Cobertura,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,QTD_REGISTROS_BASE,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE
07502493000107,Art Moveis Ltda,Industria | Indústria,4.Micro,Fabricação de móveis com predominância de madeira,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,ART MOVEIS LTDA,INDÚSTRIA,Fabricacao de moveis com predominancia de madeira,MICRO EMPRESA,Santana do Ipanema,7502493000107.0,7502493000107.0,3101-2/00,3101200.0,31.0,C,Industria de transformacao,Moveis,True,False,SIM,NÃO ATENDIDA,True
07509781000193,Mult Construcoes Ltda,Indústria,3.Pequena,Administração de obras,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MULT CONSTRUCOES LTDA,INDÚSTRIA,Administracao de obras,PEQUENO PORTE,Maceió,7509781000193.0,,4399-1/01,4399101.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
07510298000129,"Unipesca-producao, Industria & Comercio De Pescados Ltda",Indústria,4.Micro,"Fabricação de conservas de peixes, crustáceos e moluscos",Migração,True,False,False,SOMENTE SESI,1,ATIVA,"UNIPESCA-PRODUCAO, INDUSTRIA & COMERCIO DE PESCADOS LTDA",INDÚSTRIA,"Fabricacao de conservas de peixes, crustaceos e moluscos",PEQUENO PORTE,Piaçabuçu,7510298000129.0,,1020-1/02,1020102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
07522191004430,Rip Servicos Industriais Ltda,Industria | Indústria,2.Média,Outras obras de engenharia civil não especificadas anteriormente,Proposta,True,True,True,SESI + SENAI,2,ATIVA,KAEFER RIP SERVICOS INDUSTRIAIS LTDA,INDÚSTRIA,Outras obras de engenharia civil nao especificadas anteriormente,DEMAIS,Maceió,7522191004430.0,7522191004430.0,4299-5/99,4299599.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
07524928000114,Constru Servicos De Telecomunicacoes Ltda,Indústria,3.Pequena,Construção de estações e redes de telecomunicações,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CONSTRU SERVICOS DE TELECOMUNICACOES LTDA,INDÚSTRIA,Construcao de estacoes e redes de telecomunicacoes,PEQUENO PORTE,Maceió,7524928000114.0,,4221-9/04,4221904.0,42.0,F,Construcao,Obras de infraestrutura,True,False,SIM,NÃO ATENDIDA,True
07648847000126,Arraes Comercio De Pecas E Servicos Automotivos Ltda,Não Indústria,4.Micro,Comércio a varejo de peças e acessórios novos para veículos automotores,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07670835000106,J D Da Silva Servicos,Indústria,4.Micro,Obras de alvenaria,Migração,True,False,False,SOMENTE SESI,1,ATIVA,J D DA SILVA SERVICOS,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Arapiraca,7670835000106.0,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
07675759000113,G M Dos Santos Panificacao,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,G M DOS SANTOS PANIFICACAO,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,7675759000113.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
07678205000170,Empretec Construcoes Ltda,Indústria,4.Micro,Construção de edifícios,Proposta,True,False,False,SOMENTE SESI,1,ATIVA,EMPRETEC CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,7678205000170.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
07771407000161,Comercial Popular Ltda,Não Indústria,3.Pequena,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07811608000145,Sol Salinas Hotelaria E Servicos Ltda.,Nao Industria,2.Média,Hotéis,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
07849197000187,Diniz & Rocha Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07849197000349,Diniz & Rocha Ltda,Não Indústria,4.Micro,"Lanchonetes, casas de chá, de sucos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
07868323000140,Macro Empreendimentos Ltda,Industria,4.Micro,Preparação de canteiro e limpeza de terreno,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,MACRO EMPREENDIMENTOS LTDA,INDÚSTRIA,Preparacao de canteiro e limpeza de terreno,DEMAIS,Maceió,,7868323000140.0,4311-8/02,4311802.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
07982350000140,Silva E Simiao Ltda,Não Indústria,4.Micro,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08013954000140,Padrao Uniformes Industria E Comercio De Confeccoes De Roupas Ltda,Indústria,4.Micro,Confecção de roupas íntimas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PADRAO UNIFORMES INDUSTRIA E COMERCIO DE CONFECCOES DE ROUPAS LTDA,INDÚSTRIA,Confeccao de roupas intimas,MICRO EMPRESA,Murici,8013954000140.0,,1411-8/01,1411801.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
08014225000109,Albatroz Industria E Comercio De Confeccoes De Roupas Ltda,Indústria,4.Micro,Confecção de roupas íntimas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ALBATROZ INDUSTRIA E COMERCIO DE CONFECCOES DE ROUPAS LTDA,INDÚSTRIA,Confeccao de roupas intimas,MICRO EMPRESA,Murici,8014225000109.0,,1411-8/01,1411801.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
08049154000856,M3 Tecnologia Ltda,Industria,4.Micro,Outras atividades de telecomunicações não especificadas anteriormente,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,M3 TECNOLOGIA LTDA,INDÚSTRIA,Outras atividades de telecomunicacoes nao especificadas anteriormente,DEMAIS,Maceió,,8049154000856.0,6190-6/99,6190699.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
08075562000106,Pousada Sonho Meu Ltda,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08092429000168,Pinheiro Empreendimentos Turisticos Ltda,Não Indústria,4.Micro,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08099802000102,Jose Afonso Dos Anjos,Não Indústria,4.Micro,Comércio varejista de equipamentos para escritório,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08172791000149,Bento E Bispo Teleinformatica Ltda,Indústria,4.Micro,Serviços de comunicação multimídia - SCM,Migração,True,False,False,SOMENTE SESI,1,ATIVA,BENTO E BISPO TELEINFORMATICA LTDA,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Campo Alegre,8172791000149.0,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True
08183359000153,Prodiet Nutricao Clinica S.a,Indústria,2.Média,Fabricação de outros produtos alimentícios não especificados anteriormente,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08188552000187,Intimos Industria E Comercio De Confeccoes De Roupas Ltda,Indústria,4.Micro,Confecção de roupas íntimas,Migração,True,False,False,SOMENTE SESI,1,ATIVA,INTIMOS INDUSTRIA E COMERCIO DE CONFECCOES DE ROUPAS LTDA,INDÚSTRIA,Confeccao de roupas intimas,MICRO EMPRESA,Murici,8188552000187.0,,1411-8/01,1411801.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
08282818000156,Alfa Empreendimentos E Participacoes S.a,Não Indústria,3.Pequena,Holdings de instituições não-financeiras,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08295507000121,Tecelagem Alagoana Ltda,Indústria,4.Micro,Fabricação de artefatos de tapeçaria,Migração,True,False,False,SOMENTE SESI,1,ATIVA,TECELAGEM ALAGOANA LTDA,INDÚSTRIA,Fabricacao de artefatos de tapecaria,MICRO EMPRESA,Maceió,8295507000121.0,,1352-9/00,1352900.0,13.0,C,Industria de transformacao,Produtos texteis,True,False,SIM,NÃO ATENDIDA,True
08295518000101,P Castro Refrigeracao Ltda,Industria,4.Micro,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,P CASTRO REFRIGERACAO LTDA,INDÚSTRIA,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",MICRO EMPRESA,Maceió,,8295518000101.0,4322-3/02,4322302.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
08295547000173,Wagner Cabral Empreendimentos Ltda.,Indústria,2.Média,Incorporação de empreendimentos imobiliários,Migração,True,False,False,SOMENTE SESI,1,ATIVA,WAGNER CABRAL EMPREENDIMENTOS LTDA.,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,8295547000173.0,8295547000173.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
08342516000126,Sabor De Minas Comercio Ltda,Não Indústria,4.Micro,Restaurantes e similares,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08343492000120,Mrv Engenharia E Participacoes Sa,Industria,1.Grande,Incorporação de empreendimentos imobiliários,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08343492011164,Mrv Engenharia E Participacoes Sa,Industria,2.Média,Incorporação de empreendimentos imobiliários,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,MRV ENGENHARIA E PARTICIPACOES SA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,8343492011164.0,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
08364485000295,Nova Empreendimentos Hoteleiros Ltda,Não Indústria,3.Pequena,Hotéis,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08401328000121,Centro Pedagogico Ensinar E Construir Ltda,Não Indústria,3.Pequena,Ensino fundamental,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08413825000140,Pimentel Lopes Engenharia E Arquitetura Ltda,Indústria,3.Pequena,Serviços de engenharia,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08414691000181,Verissimo E Holanda Ltda,Nao Industria,3.Pequena,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Migração,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08435257000188,Hidro Solo Industria E Comercio Ltda,Indústria,3.Pequena,"Fabricação de equipamentos para irrigação agrícola, peças e acessórios",Migração,True,False,False,SOMENTE SESI,1,ATIVA,HIDRO SOLO INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,"Fabricacao de equipamentos para irrigacao agricola, pecas e acessorios",DEMAIS,Maceió,8435257000188.0,8435257000188.0,2832-1/00,2832100.0,28.0,C,Industria de transformacao,Maquinas e equipamentos,True,False,SIM,NÃO ATENDIDA,True
08441909000197,Elvio Omena De Lima,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,Migração,True,False,False,SOMENTE SESI,1,ATIVA,ELVIO OMENA DE LIMA,INDÚSTRIA,Fabricacao de produtos de panificacao industrial,MICRO EMPRESA,Maceió,8441909000197.0,,1091-1/00,1091100.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08445132000139,V2 Construcoes Ltda,Indústria,2.Média,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,V2 CONSTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,8445132000139.0,8445132000139.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
08446312000135,P R A De Carvalho,Indústria,4.Micro,"Confecção de roupas profissionais, exceto sob medida",Proposta,True,False,False,SOMENTE SESI,1,ATIVA,P R A DE CARVALHO,INDÚSTRIA,"Confeccao de roupas profissionais, exceto sob medida",PEQUENO PORTE,Maceió,8446312000135.0,,1413-4/01,1413401.0,14.0,C,Industria de transformacao,Confeccao de vestuario e acessorios,True,False,SIM,NÃO ATENDIDA,True
08465020000140,J. F. Cavalcante Panificacao,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,J. F. CAVALCANTE PANIFICACAO,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Arapiraca,8465020000140.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08467115000100,Companhia Estadual De Distribuicao De Energia Eletrica - Ceee-d,Indústria,3.Pequena,Distribuição de energia elétrica,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08474125000165,Aderaldo Teixeira Neves,Não Indústria,4.Micro,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08478265000101,Construtora Camelo Ltda,Indústria,3.Pequena,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,CONSTRUTORA CAMELO LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Maceió,8478265000101.0,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
08488348000181,Serpecas Alagoas Implementos Rodoviarios Ltda,Industria,4.Micro,"Fabricação de cabines, carrocerias e reboques para caminhões",Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,SERPECAS ALAGOAS IMPLEMENTOS RODOVIARIOS LTDA,INDÚSTRIA,"Fabricacao de cabines, carrocerias e reboques para caminhoes",DEMAIS,Maceió,,8488348000181.0,2930-1/01,2930101.0,29.0,C,Industria de transformacao,"Veiculos automotores, reboques e carrocerias",True,False,SIM,NÃO ATENDIDA,True
08507416000102,Tmk Servicos E Montagens Ltda,Indústria,4.Micro,Construção de estações e redes de distribuição de energia elétrica,Proposta,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08509161000117,Terra Nossa Construcoes E Incorporacoes Ltda,Indústria,4.Micro,Construção de edifícios,Migração,True,False,False,SOMENTE SESI,1,ATIVA,TERRA NOSSA CONSTRUCOES E INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,PEQUENO PORTE,Arapiraca,8509161000117.0,8509161000117.0,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True
08511719000107,Frut S Industria E Comercio De Gelados De Alagoas Ltda,Industria | Indústria,2.Média,Fabricação de sorvetes e outros gelados comestíveis,Migração,True,True,True,SESI + SENAI,2,ATIVA,FRUT S INDUSTRIA E COMERCIO DE GELADOS DE ALAGOAS LTDA,INDÚSTRIA,Fabricacao de sorvetes e outros gelados comestiveis,DEMAIS,Maceió,8511719000107.0,8511719000107.0,1053-8/00,1053800.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08513910000180,Armazem Comercio E Imp De Material De Construcao Ltda,Não Indústria,3.Pequena,Comércio varejista de materiais de construção em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08531946000196,Eme's Cargas Aereas Ltda,Não Indústria,4.Micro,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08611923000191,Irmaos Torres Ltda,Industria | Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,IRMAOS TORRES LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Pão de Açúcar,8611923000191.0,8611923000191.0,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08614679000110,Real Arapiraca Viacao Ltda,Não Indústria,3.Pequena,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08616161000116,Panificacao Santa Fernanda Ltda,Indústria,4.Micro,FABRICAÇÃO DE PRODUTOS DE PANIFICAÇÃO INDUSTRIAL,Migração,True,False,False,SOMENTE SESI,1,ATIVA,PANIFICACAO SANTA FERNANDA LTDA,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,PEQUENO PORTE,Maceió,8616161000116.0,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08618746000175,Centro Educacional Santa Terezinha Ltda,Nao Industria,3.Pequena,Ensino fundamental,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08623589000196,J Jakson P Da Silva,Não Indústria,4.Micro,Apicultura,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08629693000198,Associacao Do Pessoal Da Caixa Economica Federal,Não Indústria,4.Micro,"Clubes sociais, esportivos e similares",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08650571000183,Mineracao Vale Verde Do Brasil Ltda.,Industria | Indústria,2.Média,Extração de minério de metais preciosos,Migração,True,True,True,SESI + SENAI,2,ATIVA,MINERACAO VALE VERDE DO BRASIL LTDA.,INDÚSTRIA,Extracao de minerio de metais preciosos,DEMAIS,Craíbas,8650571000183.0,8650571000183.0,0724-3/01,724301.0,7.0,B,Industria extrativa,Extracao de minerais metalicos,True,False,SIM,NÃO ATENDIDA,True
08656732000146,G De Almeida Oliveira,Industria | Indústria,4.Micro,"Fabricação de artefatos diversos de madeira, exceto móveis",Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,G DE ALMEIDA OLIVEIRA,INDÚSTRIA,"Fabricacao de artefatos diversos de madeira, exceto moveis",MICRO EMPRESA,Arapiraca,8656732000146.0,8656732000146.0,1629-3/01,1629301.0,16.0,C,Industria de transformacao,Produtos de madeira,True,False,SIM,NÃO ATENDIDA,True
08661067000189,Organicos Ambiental Consultoria Auditoria E Servicos Ltda,Não Indústria,4.Micro,Testes e análises técnicas,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08680499000137,Map Industria E Comercio De Condimentos E Plasticos Ltda,Indústria,4.Micro,Fabricação de vinagres,Migração,True,False,False,SOMENTE SESI,1,ATIVA,MAP INDUSTRIA E COMERCIO DE CONDIMENTOS E PLASTICOS LTDA,INDÚSTRIA,Fabricacao de vinagres,PEQUENO PORTE,Arapiraca,8680499000137.0,,1099-6/01,1099601.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08695037000193,Gold Cafes Ltda,Industria | Indústria,4.Micro,Torrefação e moagem de café,Migração | Proposta,True,True,True,SESI + SENAI,2,ATIVA,GOLD CAFES LTDA,INDÚSTRIA,Torrefacao e moagem de cafe,MICRO EMPRESA,Maceió,8695037000193.0,8695037000193.0,1081-3/02,1081302.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08726496000197,Engeko Engenharia E Construcao Ltda,Industria,3.Pequena,Construção de edifícios,Proposta,False,True,False,SOMENTE SENAI,1,,,,,,,,,,,,,,,,,,,False
08729141000151,"Pena Distribuidora, Importacao E Exportacao Ltda",Não Indústria,2.Média,Comércio atacadista de produtos alimentícios em geral,Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
08789800000145,Cad Solucoes Em Engenharia Ltda,Industria,3.Pequena,Instalação e manutenção elétrica,Proposta,False,True,False,SOMENTE SENAI,1,ATIVA,CAD SOLUCOES EM ENGENHARIA LTDA,INDÚSTRIA,Instalacao e manutencao eletrica,PEQUENO PORTE,Maceió,8789800000145.0,8789800000145.0,4321-5/00,4321500.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True
08805492000102,Frigohard Refrigeracao E Servicos Ltda,Indústria,4.Micro,Fabricação de gelo comum,Migração,True,False,False,SOMENTE SESI,1,ATIVA,FRIGOHARD REFRIGERACAO E SERVICOS LTDA,INDÚSTRIA,Fabricacao de gelo comum,MICRO EMPRESA,Maceió,8805492000102.0,,1099-6/04,1099604.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True
08840071000104,Av Gestao Empresarial Ltda,Não Indústria,3.Pequena,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",Migração,True,False,False,SOMENTE SESI,1,,,,,,,,,,,,,,,,,,,False
